"Carimbo de data/hora","Você está de acordo?","Como ficou sabendo desta pesquisa/censo?","Em relação ao seu gênero, como você se identifica?","Qual a sua data de nascimento?","Você já sofreu alguma discriminação ou teve alguma dificuldade por conta da sua faixa etária?","Caso sim, você poderia comentar sobre?","Estado civil:","De acordo com os critérios do IBGE, qual é a sua cor/raça?","Considerando questões relacionadas à raça, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?","Você possui filhos?","Quantos filhos você possui?","Qual a data de nascimento do seu filho mais novo? ","Você já deixou de ir a algum evento por não ter com quem deixar a sua filha/filho?","Considerando questões relacionadas à maternidade, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?","Você possui algum tipo de deficiência?","Qual(is) tipo(s) de deficiência(s) você possui?","Você já deixou de ir a algum evento por falta de acessibilidade do ambiente?","Considerando questões relacionadas ao universo PcD, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?","Você pertence ao grupo LGBT+?","Você já deixou de ir a algum evento por ambiente não inclusivo/ discriminatório?","Considerando questões relacionadas ao universo LGBT+, você teria alguma sugestão para que as R-Ladies sejam mais inclusivas?","Você faz parte de algum grupo sub-representado na área de tecnologia, que não foi citado? Caso sim, qual?","Você possui alguma restrição alimentar?","Qual (s) restrição (s) você possui?","Sua restrição se encaixa em algum (s) do (s) grupo (s) descrito (s) abaixo?","Você teria alguma sugestão para os coffee breaks dos eventos das R-Ladies?","Você se sente representada pelas R-Ladies?","Considerando a soma da renda de todos os membros que contribuem com as despesas da sua casa, em qual das faixas abaixo a renda mensal bruta da sua casa se encaixa? ","Quantas pessoas contribuem para essa renda? ","Quantas pessoas vivem a partir dessa renda? ","Onde você mora atualmente:","Qual é a sua escolaridade?","Em que ano você obteve, ou irá obter, o título mencionado na pergunta anterior?","Qual a sua área de formação/estudo (considerando o grau máximo que você estudou)?","Atualmente você está estudando?","Qual(is) da(s) opção(s) abaixo melhor descreve(m) seu vínculo de trabalho atual?","Qual das opções abaixo melhor descreve o seu perfil atual?","Qual o nome da sua ocupação atual?","Você está em processo de mudança de área?","Qual o seu conhecimento em lógica de programação? ","Qual o seu conhecimento na linguagem R? ","Você já utilizou alguma das bibliotecas listadas abaixo? ","Você sabe programar (linhas de código) em alguma linguagem de programação que não o R? ","Se sim, quais?","Qual o seu conhecimento em Git/Github/Gitlab?","Como ficou sabendo das R-Ladies - São Paulo?","Você participa de outras comunidades de tecnologia?","Se sim, qual (s)?","Você já foi a um evento das R-Ladies?","Você tem como levar um notebook para um evento das R-Ladies?","Se você tiver um notebook, qual(is) é(são) o(s) sistema(s) operacional(is) dele?","Considerando as opções abaixo, quais são suas preferências em relação aos dias/horários de eventos das R-Ladies? ","Por qual(is) formato(s) de evento das R-Ladies São Paulo você tem preferência?","Quais temas você gostaria de ver nos próximos eventos das R-Ladies São Paulo?","Gostaria de deixar uma mensagem para as R-Ladies?","Uma última pergunta: você teria interesse em ajudar as R-Ladies São Paulo?"
"2020/02/23 8:46:13 PM GMT-3","Sim","Página/e-mail do Meetup das R-Ladies","Mulher (cis ou trans)","1984-12-10","Não","","Separada/Divorciada","Branca","","Não","","","","","Não","","","","Não","","","","Não","","","","Sim","De 6 a 10 salários mínimos","2","6","São Paulo Capital / Zona Sul","Pós Graduação (Lato Sensu) Completa","2015","Ciências da computação ","Não","Trabalho como autônomo (MEI/PJ)","Sênior/especialista","Consultora de TI","Não, e não quero","4","1","","Sim","SQL;VBA","3","Meetup","Sim","Womakerscode","Não","Sim","Windows","Durante a semana (seg a sex), à noite;Sábado, apenas pela manhã;Sábado, dia inteiro","Workshop (dia inteiro);Palestras curtas (evento de até 2 horas);Mentoria;Networking / acolhimento","Atualidades, novas tecnologias, carreiras","","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/02/24 8:16:11 PM GMT-3","Sim","Grupo das R-Ladies no Telegram","Mulher (cis ou trans)","1994-02-11","Não","","Solteira","Branca","","Não","","","","","Não","","","","Não","","","","Não","","","","Sim","De 2 a 4 salários mínimos","1","1","São Paulo Capital / Zona Leste","Mestrado (Stricto Sensu) Incompleta","2021","Engenharias de Produção ","Sim","Trabalho formalmente (CLT)","Júnior","Analista ","Não, mas gostaria","3","3","dplyr / tidyr / tidyverse / janitor;ggplot2 / plotly","Sim","VBA","1","Indicação de uma amiga","Não","","Sim","Sim","Windows","Sábado, apenas pela manhã;Sábado, apenas à tarde;Sábado, dia inteiro;Domingo","Workshop (dia inteiro);Workshop (meio período);Mentoria","Shiny, R intermediário","","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/02/26 9:04:29 AM GMT-3","Sim","Página/e-mail do Meetup das R-Ladies","Mulher (cis ou trans)","1985-01-25","Não","","Casada","Branca","","Não","","","","","Não","","","","Não","","","","Não","","","","Sim","De 4 a 6 salários mínimos","2","2","São Paulo Capital / Centro","Doutorado/Pós-doutorado Incompleto","2021","Ciência da comunicação","Sim","Bolsista","Estudante de pós-graduação","doutoranda em ciências da comunicação","Não, mas gostaria","3","3","dplyr / tidyr / tidyverse / janitor;ggplot2 / plotly","Não","","2","Outras comunidades","Sim","Programação para humanidades (FFLCH-USP)","Sim","Sim","Windows","Durante a semana (seg a sex), à noite;Sábado, dia inteiro","Workshop (dia inteiro);Workshop (meio período);Palestras curtas (evento de até 2 horas);Mentoria;Networking / acolhimento","","","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/02/26 1:31:37 PM GMT-3","Sim","Grupo das R-Ladies no Telegram","Não-binário","1997-06-06","Não","","Solteira","Branca","","Não","","","","","Não","","","","Sim","Não","mais pessoas trans e não binárias!","","Não","","","","Sim","De 4 a 6 salários mínimos","1","1","São Paulo Capital / Zona Sul","Superior Completo","2018","jornalismo","Sim","Trabalho formalmente (CLT)","Sênior/especialista","analista de inteligência ","Sim","4","4","data.table / Rcpp / parallel / vroom;DBI / odbc / haven / openxlsx / xlsx;dplyr / tidyr / tidyverse / janitor;forcats / lubridate / stringr;ggplot2 / plotly;httr / jsonlite / rvest / xml2;sf / ggsn / leaflet / viridis;purrr / rlist","Sim","Python;SQL","3","Indicação de uma amiga","Não","","Sim","Sim","MacOS","Sábado, apenas pela manhã;Sábado, apenas à tarde;Sábado, dia inteiro;Domingo","Mesa redonda;Workshop (dia inteiro);Workshop (meio período);Mentoria;Networking / acolhimento","","","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/02/27 9:17:20 AM GMT-3","Sim","Grupo das R-Ladies no Telegram","Mulher (cis ou trans)","1987-12-19","Sim","Em situações onde eu era mais nova do que a equipe, a diferença etária implicava em pouca credibilidade depositada em mim e em meus conhecimentos. E atualmente sinto discriminação etária no mercado de trabalho, por já ter mais de 30 anos já sou considerada fora da idade ideal para algumas vagas.","União estável","Parda","Parcerias com outras comunidades de tecnologia voltadas para inclusão racial. Realização de meeutps em parcerias com CEUs, Etecs, Fatecs etc por conta da sua capilarização na cidade, o que facilita a participação de pessoas que residem nas periferias.","Sim","1","2008-12-13","Sim","Incorporar na negociação com as empresas a informação de que é possível que mães se inscrevam nos eventos e levem seus filhos, para que as empresas que cedem espaço não coloquem empecilhos. Incorporar na ficha de inscrição a pergunta se a pessoa tem filhos e se precisa ir com seu(s) filho(s) no dia. Montar uma equipe que organize a salinha para crianças nos dias dos eventos, com brinquedos (que podem ser arrecadados colaborativamente na comunidade) e atividades. Realizar meetups especiais voltados para pessoas com filhos, algo que envolva programação tanto para mães como para as crianças. Mesmo que não avance tanto tecnicamente nos conteúdos abordados, é bastante acolhedor para quem tem filhos. ","Não","","","","Sim","Não","Parceria com as comunidades de tecnologia para inclusão LGBT+, parceria com entidades e movimentos para realização de meetups voltados para pessoas LGBT+ (tem algumas ongs e casas que realizam parcerias para qualificação e inserção profissional da comunidade LGBT+).","não","Sim","alimentação vegetariana","ovolactovegetarianismo","Creio que ser colaborativo é o melhor caminho pois envolve as participantes, agrega senso de responsabilidade com o evento, fortalece a concepção de contribuição mútua para fazer acontecer os eventos da comunidade.","Sim","De 6 a 10 salários mínimos","2","3","São Paulo Capital / Zona Oeste","Superior Completo","2015","Ciências Sociais","Sim","Trabalho como autônomo (MEI/PJ)","Júnior","Cientista de Dados Jr","Sim","4","2","","Sim","C/C++;Python;SPSS;SQL;VBA","3","Meetup","Sim","PyLadies, WinDSML, AIGirls","Sim","Sim","Windows","Sábado, dia inteiro;Domingo","Mesa redonda;Workshop (dia inteiro);Workshop (meio período);Palestras curtas (evento de até 2 horas);Mentoria;Networking / acolhimento","Ciência de Dados, Carreira, Desafios para análise de dados ","Rladies foi a primeira comunidade de tecnologia que conheci. São muito acolhedoras, respeitosas, abertas e democráticas. Realmente gosto muito da comunidade! Tenho apenas uma única observação para melhoria: muitas membras estudam ou estudaram na USP (eu inclusive) e é comum que em algumas discussões se dê um peso muito grande à USP (cursos, disciplinas, marcar almoço no bandejão, etc). Por conta de toda a dificuldade de acesso à essa universidade, o peso simbólico que carrega e todos os privilégios e desigualdades, creio que isso pode deixar pessoas desconfortáveis  ou mesmo afastar, como se não fizessem parte desse universo das Rladies. É importante sempre lembrarmos que muitas mulheres da comunidade vêem de experiências diversas e isso é muito valioso. ","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/02/27 9:30:10 AM GMT-3","Sim","Indicação de amiga (o)","Mulher (cis ou trans)","1994-01-10","Não","","Solteira","Branca","","Não","","","","","Não","","","","Sim","Não","","","Não","","","","Prefiro não responder","De 1 a 2 salários mínimos","01","01","São Paulo Capital / Zona Leste","Superior Incompleto","2021","Gestão de Políticas Públicas","Sim","Bolsista","Estudante de graduação","Estudante de gestão de políticas públicas","Não, e não quero","3","1","","Não","","1","Indicação de uma amiga","Não","","Não","Sim","Windows","Sábado, dia inteiro","Workshop (dia inteiro);Workshop (meio período)","","","Não, obrigada"
"2020/02/27 10:48:26 AM GMT-3","Sim","Meetup.com","Mulher (cis ou trans)","1987-11-06","Não","","Solteira","Preta","Eventos intencionais para mulheres negras, que sejam de regiões periféricas, mães e/ou de baixa renda.","Não","","","","","Não","","","","Não","","","","Não","","","","Não","De 4 a 6 salários mínimos","1","1","São Paulo Capital / Zona Norte","Pós Graduação (Lato Sensu) Completa","2015","Sistemas de Informação","Não","Trabalho formalmente (CLT)","Pleno","Consulta de Desenvolvimento de Software","Não, e não quero","4","1","","Sim","Java;Javascript;Python;SQL;Kotlin, Golang","4","Eventos","Sim","DevsJavaGirl, WWGSampa e SysAdminas","Não","Sim","Linux;MacOS;Windows","Durante a semana (seg a sex), à noite;Sábado, apenas pela manhã;Sábado, apenas à tarde;Sábado, dia inteiro","Mesa redonda;Workshop (dia inteiro);Workshop (meio período);Palestras curtas (evento de até 2 horas);Mentoria;Networking / acolhimento","","","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/02/27 7:32:16 PM GMT-3","Sim","Página/e-mail do Meetup das R-Ladies","Mulher (cis ou trans)","1978-01-24","Não","","Separada/Divorciada","Preta","","Sim","2","2000-02-07","Não","","Não","","","","Não","","","","Não","","","","Sim","De 4 a 6 salários mínimos","1","3","São Paulo Capital / Zona Sul","Pós Graduação (Lato Sensu) Completa","2018","Matemática/Computacao","Sim","Trabalho formalmente (CLT)","Júnior","Analista de chatbot","Sim","3","2","caret / h2o / mlr / parsnip / recipes;dplyr / tidyr / tidyverse / janitor;ggplot2 / plotly","Sim","Python","2","LinkedIn","Não","","Não","Sim","Windows","Durante a semana (seg a sex), à noite","Mesa redonda;Workshop (meio período);Palestras curtas (evento de até 2 horas);Mentoria;Networking / acolhimento","","","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/02/27 7:47:03 PM GMT-3","Sim","Redes Sociais das R-Ladies","Mulher (cis ou trans)","2020-04-07","Não","","União estável","Branca","","Sim","3 ou mais","2019-01-21","Sim","","Não","","","","Não","","","","Não","","","","Sim","De 2 a 4 salários mínimos","01","06","Cidade fora da Grande São Paulo (interior ou litoral)","Doutorado/Pós-doutorado Completo","2015","Biologia","Não","Trabalho informalmente","Sênior/especialista","Consultora Bioestatística","Não, mas gostaria","4","4","cluster / factorextra / FactoMineR / mvpart;data.table / Rcpp / parallel / vroom;dplyr / tidyr / tidyverse / janitor;ggplot2 / plotly;httr / jsonlite / rvest / xml2","Sim","C/C++;LateX;SAS;BUGS","1","R-Ladies Global","Não","","Não","Sim","MacOS","Sábado, dia inteiro;Domingo","Workshop (dia inteiro)","","","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/02/29 8:04:07 PM GMT-3","Sim","Página/e-mail do Meetup das R-Ladies","Mulher (cis ou trans)","2020-09-01","Sim","Recolocação no mercado de trabalho ","Solteira","Preta","Levar o curso de  R as mulheres que residem na periferia de SP, com apoio de.ONG e associações ","Não","","","","","Não","","","","Não","","","","Não","","","","Sim","De 1 a 2 salários mínimos","2","2","São Paulo Capital / Zona Sul","Superior Completo","2017","Engenharia ","Sim","Estou desempregada, mas já trabalhei","Estudante de pós-graduação","Estudiante ","Sim","3","1","DBI / odbc / haven / openxlsx / xlsx","Sim","C/C++;Java","1","LinkedIn","Não","","Não","Sim","Windows","Durante a semana (seg a sex), à noite;Sábado, dia inteiro;Domingo","Workshop (dia inteiro);Workshop (meio período);Mentoria;Networking / acolhimento","Oficinas; networking, mercado de trabalho ","O pouco que observei na internet,  pude perceber que é um.projeto que pode crescer muito  com apoio de outros grupos que buscam a eqüidade. ","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/03/02 5:18:53 PM GMT-3","Sim","Página/e-mail do Meetup das R-Ladies","Mulher (cis ou trans)","1990-05-09","Sim","Em uma entrevista, a recrutadora mudou o tom ao saber minha idade.","Solteira","Preta","Toda defasagem só pode ser minimamente corrigida se fizermos um esforço concentrado em cima da questão. Então acredito que a R-Ladies deveria tentar focar alguns dos encontros para pautas negras e voltados principalmente para inclusão de mulheres negras nos grupos, na área e no mercado de trabalho. Sei bem que isso, além de dar mais trabalho do que lidar com mulheres de forma generalista, também gerará desconforto em muitas mulheres (pois vivemos em um país racista e muita gente não percebe seus próprios atos/discursos e como eles contribuiem para a discriminação de negros). Infelizmente estamos muito atrás quando falamos de raça e é por isso que eventos de tecnologia (como o hackathon da Movile exclusivo para pessoas negras) são tão raros e causam tantos comentários racistas e sem noção nas páginas de divulgação. É vergonhoso e doloroso ver isso.","Não","","","","","Não","","","","Sim","Sim","","","Não","","","","Não","De 1 a 2 salários mínimos","2","3","São Paulo Capital / Zona Sul","Superior Incompleto","2020","Planejamento Territorial","Sim","Bolsista","Estudante de graduação","Estágio em Análise de Dados e BI","Sim","4","3","dplyr / tidyr / tidyverse / janitor;ggplot2 / plotly","Sim","Java;Python;SPSS;SQL","3","Indicação de uma amiga","Sim","PyLadies, AI Girls, (WiMLDS) Women in Machine Learning & Data Science","Sim","Sim","Linux;Windows","Durante a semana (seg a sex), à noite;Sábado, apenas pela manhã;Sábado, apenas à tarde;Sábado, dia inteiro","Mesa redonda;Workshop (meio período);Networking / acolhimento","O que expus em relação a Mulheres Negras na questão sobre raça.","Muito obrigada pela iniciativa e pelo trabalho. Vocês fazem a diferença  na vida de muitas mulheres <3","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/03/04 9:11:39 AM GMT-3","Sim","Grupo das R-Ladies no Telegram","Mulher (cis ou trans)","1996-03-29","Não","","Solteira","Branca","","Não","","","","","Não","","","","Não","","","","Não","","","","Sim","Mais de 15 salários mínimos","3","4","São Paulo Capital / Zona Sul","Mestrado (Stricto Sensu) Incompleta","2022","Ciência da Computação","Sim","Trabalho formalmente (CLT)","Júnior","Cientista de Dados","Não, e não quero","5","2","dplyr / tidyr / tidyverse / janitor;ggplot2 / plotly;purrr / rlist;tensorflow / keras","Sim","C/C++;Java;LateX;Minitab / Matlab;Python;SQL","4","Indicação de um amigo","Sim","PyLadies, WIDS-SP","Não","Sim","Linux","","","","","Não, obrigada"
"2020/03/04 9:27:31 AM GMT-3","Sim","Grupo das R-Ladies no Telegram","Mulher (cis ou trans)","1993-06-21","Não","","União estável","Branca","Procurar divulgar em centros de cursos técnicos, onde mulheres mais pobres e, portanto, de maior incidência negra, fazem técnicos em TI","Não","","","","","Não","","","","Não","","","","Não","","","","Sim","De 6 a 10 salários mínimos","2","2","São Paulo Capital / Centro","Superior Incompleto","2021","Analise e Desenvolvimento de Sistemas ","Sim","Trabalho formalmente (CLT)","Sênior/especialista","Cientista de Dados ","Não, e não quero","5","4","bookdown / blogdown / pagedown;data.table / Rcpp / parallel / vroom;DBI / odbc / haven / openxlsx / xlsx;devtools / roxygen2 / usethis;dplyr / tidyr / tidyverse / janitor;forcats / lubridate / stringr;forecast / quantmod / tseries / xts / zoo;ggplot2 / plotly;httr / jsonlite / rvest / xml2;knit / rmarkdown;purrr / rlist;tidymodels / modelr / broom","Sim","Python;SQL","4","Outras comunidades","Não","","Sim","Sim","Linux","Durante a semana (seg a sex), à noite;Sábado, dia inteiro;Domingo","Mesa redonda;Workshop (dia inteiro);Palestras curtas (evento de até 2 horas);Mentoria;Networking / acolhimento","NLP, forecasting","Amo vocês ","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/03/04 10:21:05 AM GMT-3","Sim","Grupo das R-Ladies no Telegram","Mulher (cis ou trans)","1990-08-31","Sim","Tanto por ser muito nova para determinada posição e suas atribuições dentro de uma empresa (ficava mais nítido em reuniões com pessoas mais seniores ou com clientes), quanto por ser muito velha para voltar a fazer mestrado com dedicação exclusiva (o que geralmente só acontece quando conto minha idade, já que costumam falar que tenho ""cara de novinha""). ","Noiva","Branca","","Não","","","","","Não","","","","Não","","","","Não","","","","Sim","De 6 a 10 salários mínimos","2","2","São Paulo Capital / Zona Sul","Mestrado (Stricto Sensu) Incompleta","2021","Saúde Pública","Sim","Bolsista","Estudante de pós-graduação","Mestranda em Saúde Pública (linha de pesquisa: Epidemiologia das doenças, dos agravos à saúde e de seus determinantes; sublinha de pesquisa: Bioestatística, Estatísticas de Saúde e Sistemas de Informação)","Sim","3","3","caret / h2o / mlr / parsnip / recipes;data.table / Rcpp / parallel / vroom;DBI / odbc / haven / openxlsx / xlsx;devtools / roxygen2 / usethis;dplyr / tidyr / tidyverse / janitor;e1071 / randomForest / mgcv / glmnet / rpart;forcats / lubridate / stringr;ggplot2 / plotly;knit / rmarkdown;slidify / xaringan","Não","","3","Indicação de uma amiga","Sim","PyLadies São Paulo","Sim","Sim","Windows","Durante a semana (seg a sex), à noite;Sábado, apenas à tarde;Sábado, dia inteiro;Domingo","Workshop (dia inteiro);Workshop (meio período);Mentoria","","Obrigada!!! Ter começado a fazer parte do grupo me ajudou MUITO em uma fase delicada e continua me motivando demais para seguir caminhos diferentes e abraçar oportunidades!","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/03/04 11:05:32 AM GMT-3","Sim","Grupo das R-Ladies no Telegram","Mulher (cis ou trans)","2020-09-03","Não","","Solteira","Amarela","","Não","","","","","Não","","","","Sim","Não","","","Não","","","","Sim","De 6 a 10 salários mínimos","2","3","São Paulo Capital / Zona Sul","Superior Completo","2015","jornalismo","Sim","Trabalho como autônomo (MEI/PJ);Bolsista","Júnior","analista de dados","Não, e não quero","4","4","bookdown / blogdown / pagedown;data.table / Rcpp / parallel / vroom;devtools / roxygen2 / usethis;dplyr / tidyr / tidyverse / janitor;e1071 / randomForest / mgcv / glmnet / rpart;forcats / lubridate / stringr;forecast / quantmod / tseries / xts / zoo;ggplot2 / plotly;httr / jsonlite / rvest / xml2;knit / rmarkdown;sf / ggsn / leaflet / viridis;shiny / flexdashboard;slidify / xaringan;purrr / rlist","Sim","LateX;Python;SQL","3","Facebook","Não","","Sim","Sim","Linux;MacOS","Sábado, apenas à tarde;Domingo","Mesa redonda;Workshop (meio período);Palestras curtas (evento de até 2 horas);Mentoria","Ideias sobre organizacao e fluxo de trabalho com R, mapas (sf + leaflet! :D)","","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/03/04 11:07:51 AM GMT-3","Sim","Grupo das R-Ladies no Telegram","Mulher (cis ou trans)","1990-03-03","Não","","União estável","Branca","Aumentar a divulgação em grupos com temática racial","Não","","","","","Não","","","","Não","","","","Não","","","","Sim","De 6 a 10 salários mínimos","2","2","São Paulo Capital / Zona Oeste","Doutorado/Pós-doutorado Incompleto","2022","estatística","Sim","Trabalho como autônomo (MEI/PJ)","Gestora(o) / Executiva(o) / C-level / Sócia(o)","cientista de dados","Não, e não quero","5","5","caret / h2o / mlr / parsnip / recipes;cluster / factorextra / FactoMineR / mvpart;data.table / Rcpp / parallel / vroom;DBI / odbc / haven / openxlsx / xlsx;dplyr / tidyr / tidyverse / janitor;knit / rmarkdown;tensorflow / keras;tidymodels / modelr / broom","Sim","Python","4","Indicação de uma amiga","Sim","Pyladies","Sim","Não","","Durante a semana (seg a sex), à noite;Sábado, apenas pela manhã;Sábado, apenas à tarde;Sábado, dia inteiro","Mesa redonda;Workshop (dia inteiro);Workshop (meio período);Palestras curtas (evento de até 2 horas);Networking / acolhimento","","","Não, obrigada"
"2020/03/04 11:27:32 AM GMT-3","Sim","Grupo das R-Ladies no Telegram","Mulher (cis ou trans)","1992-10-25","Não","","Solteira","Branca","","Não","","","","","Não","","","","Não","","","","Não","","","","Sim","De 6 a 10 salários mínimos","1","1","São Paulo Capital / Zona Oeste","Mestrado (Stricto Sensu) Incompleta","2021","Engenharia civil","Sim","Trabalho formalmente (CLT);Trabalho como autônomo (MEI/PJ)","Pleno","Cientista de dados","Não, e não quero","4","3","bookdown / blogdown / pagedown;caret / h2o / mlr / parsnip / recipes;cluster / factorextra / FactoMineR / mvpart;data.table / Rcpp / parallel / vroom;DBI / odbc / haven / openxlsx / xlsx;devtools / roxygen2 / usethis;dplyr / tidyr / tidyverse / janitor;e1071 / randomForest / mgcv / glmnet / rpart;forcats / lubridate / stringr;forecast / quantmod / tseries / xts / zoo;ggplot2 / plotly;knit / rmarkdown;sf / ggsn / leaflet / viridis;shiny / flexdashboard;sparklyr / sparkR;purrr / rlist;tensorflow / keras","Sim","LateX;Minitab / Matlab;Python;SQL","4","Twitter","Não","","Sim","Sim","MacOS","Durante a semana (seg a sex), à noite;Sábado, apenas pela manhã;Sábado, apenas à tarde;Sábado, dia inteiro;Domingo","Workshop (dia inteiro);Workshop (meio período);Palestras curtas (evento de até 2 horas)","","","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/03/04 2:06:15 PM GMT-3","Sim","Grupo das R-Ladies no Telegram","Mulher (cis ou trans)","1987-02-02","Não","","Solteira","Branca","Oferecer algum curso na Zona Leste ou Zona Sul que seja gratuito (ao menos para pessoas de baixa renda).","Não","","","","","Não","","","","Sim","Sim","Fazer um debate sobre o tema LGBTI+ e programação ou ciência de dados.","Sim: tenho Déficit de Atenção e Hiperatividade, uma condição que é considerada disfunção e classificada como transtorno no CID 10.","Não","","","","Prefiro não responder","De 4 a 6 salários mínimos","1","1","São Paulo Capital / Zona Oeste","Doutorado/Pós-doutorado Incompleto","2011","Mestrado em Matemática","Não","Estou desempregada, mas já trabalhei","Pleno","Desempregada (anteriormente, Analista Atuarial)","Sim","5","1","","Sim","C/C++;Java;LateX;Minitab / Matlab;Python;SQL;Julia, Common Lisp, Scheme","3","Indicação de uma amiga","Sim","Pyladies, WIMLDS","Não","Sim","Linux;Windows","Durante a semana (seg a sex), à noite;Sábado, dia inteiro;Domingo","Mesa redonda;Workshop (meio período);Palestras curtas (evento de até 2 horas);Mentoria;Networking / acolhimento","","","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/03/04 2:20:27 PM GMT-3","Sim","Página/e-mail do Meetup das R-Ladies","Mulher (cis ou trans)","1984-10-20","Sim","Sim e não... acho que naturalizo muito, pois sempre vai acontecer... eu por ser uma negra periferica consegui alcancar aos 35 o que uma pessoa branca nao periferica alcança aos 20 anos! ","Solteira","Parda","Divulgar mais e fazer cursos para mulheres negras","Não","","","","","Não","","","","Não","","","","Não","","","","Prefiro não responder","De 2 a 4 salários mínimos","1","4","São Paulo Região Metropolitana / Grande São Paulo","Superior Completo","2014","Relacoes Internacionais","Não","Trabalho formalmente (CLT)","Pleno","Educacao","Sim","2","2","","Não","","2","Meetup","Sim","Py ladies","Sim","Sim","MacOS","Durante a semana (seg a sex), à noite;Sábado, dia inteiro;Domingo","Workshop (dia inteiro);Workshop (meio período);Palestras curtas (evento de até 2 horas);Mentoria;Networking / acolhimento","Programacao","O grupo é incrivel","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
"2020/03/04 2:45:55 PM GMT-3","Sim","Recebi uma mensagem  infividual pelo telegram","Mulher (cis ou trans)","1969-05-16","Sim","Foram em entrevistas de trabalho. Percebi a cara de quem entrevistava quando disse a minha idade.","Solteira","Parda","Realizar eventos em bairros fora da região Central e divulga-lo para o público alvo","Não","","","","","Não","","","","Não","","","","Não","","","","Não","De 4 a 6 salários mínimos","1","1","São Paulo Capital / Zona Sul","Pós Graduação (Lato Sensu) Completa","2017","Jornalismo e agora estou cursando Matemática ","Sim","Trabalho formalmente (CLT)","Júnior","Cientista de Dados","Sim","3","2","","Sim","Python","1","Outras comunidades","Sim","Pyladies, AI Girls, WiMLDS ","Sim","Sim","Windows","Sábado, apenas pela manhã;Sábado, apenas à tarde;Sábado, dia inteiro","Workshop (dia inteiro);Workshop (meio período);Mentoria;Networking / acolhimento","","Obrigada pelo trabalho de vocês.","Não, obrigada"
"2020/03/04 2:50:20 PM GMT-3","Sim","Grupo das R-Ladies no Telegram","Mulher (cis ou trans)","1982-05-11","Sim","Algumas vagas que só aceitam incrições até tal idade. Até mesmo pra intercâmbio ou trabalhar fora em algum programa ligado à intercâmbio.","Solteira","Parda","","Não","","","","","Não","","","","Não","","","","Não","","","","Sim","De 4 a 6 salários mínimos","1","1","São Paulo Região Metropolitana / Grande São Paulo","Superior Completo","2010","Estatística","Não","Trabalho formalmente (CLT)","Pleno","Estatístico pleno","Não, mas gostaria","2","2","DBI / odbc / haven / openxlsx / xlsx;dplyr / tidyr / tidyverse / janitor","Sim","SPSS","1","Indicação de uma amiga","Não","","Sim","Sim","Windows","Durante a semana (seg a sex), à noite;Sábado, dia inteiro;Domingo","Workshop (dia inteiro)","","","Sim, (uhull) então fica ligada no texto da próxima página, tem uma mensagem especialmente para você lá"
